polarity,tau,depth_m,radius_m,radius_over_R,axis_x_km,axis_y_km,axis_tilt_km,buoyancy_source,F_n_classic,F_z_ordinary,F_z_tilted,F_z_tilt_correction,divF_classic,divF_tilted,divF_curved_tube_qg_approx,divF_curvature_sensitivity_upper,curvature_radius_product,pv_flux_proxy
anticyclonic,0.5,120.0,49483.26211758203,0.59375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.4238485541033918,-0.016915813422223376,-0.008387974984205201,-0.008527838438018175,0.0004271862345570111,0.000331990201112344,0.000331990201112344,1.4499244045322502e-05,1.6927505984282947,2.612976760090106e-07
anticyclonic,0.5,120.0,54692.02655101172,0.65625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.5223079883183691,-0.017633334207677192,-0.009206950297703919,-0.008426383909973275,0.00043840772290726197,0.00034198648282743126,0.00034198648282743126,1.7867398428359736e-05,1.8709348719470624,2.672411203355733e-07
anticyclonic,0.5,120.0,59900.7909844414,0.71875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.6152203330271322,-0.017840898863967027,-0.009812726160461376,-0.00802817270350565,0.0004391254242216841,0.000344906496568277,0.000344906496568277,2.1045794928036986e-05,2.04911914546583,2.6746991533323563e-07
anticyclonic,0.5,120.0,65109.555417871095,0.78125,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.7113836028486702,-0.017477021089354033,-0.010117721611230333,-0.007359299478123704,0.00043083972286960583,0.00034203688819319574,0.00034203688819319574,2.433540085883499e-05,2.227303418984598,2.6094390921745686e-07
anticyclonic,0.5,120.0,70318.31985130078,0.84375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.8093577976673232,-0.01654203757258266,-0.010084701621898924,-0.006457335950683739,0.0004132521974399961,0.0003332311204751355,0.0003332311204751355,2.768695590619065e-05,2.405487692503366,2.4805987514096416e-07
anticyclonic,0.5,120.0,75527.08428473047,0.9062500000000001,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.9144776039039239,-0.015141576101331277,-0.0097632423233768,-0.0053783337779544785,0.0003873434705025256,0.0003194523318845045,0.0003194523318845045,3.128295195210306e-05,2.583671966022134,2.3173354638514935e-07
anticyclonic,0.5,120.0,80735.84871816015,0.96875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.0198996063854713,-0.013331735408540935,-0.009189997949779009,-0.00414173745876192,0.00035501898515750746,0.00030134117583557787,0.00030134117583557787,3.4889285693078106e-05,2.7618562395409016,2.14461370333992e-07
anticyclonic,0.5,120.0,85944.61315158985,1.03125,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.1141911863201064,-0.011155151638381777,-0.008372102743366227,-0.0027830488950155506,0.0003172028926893678,0.0002795750896803337,0.0002795750896803337,3.81148638286067e-05,2.9400405130596696,1.9625606331984472e-07
anticyclonic,0.5,120.0,91153.37758501952,1.09375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.1940710652702797,-0.008646016947958744,-0.007307565050131795,-0.0013384518978269472,0.00027530877160068784,0.0002543723496153914,0.0002543723496153914,4.0847438584369245e-05,3.118224786578437,1.7561084198240713e-07
anticyclonic,0.5,120.0,96362.14201844922,1.15625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.2645890406978064,-0.006012549245427581,-0.006091208180181717,7.86589347541347e-05,0.0002250516477355568,0.0002202084787480714,0.0002202084787480714,4.325975620444151e-05,3.296409060097205,1.554759919281035e-07
anticyclonic,0.5,120.0,101570.90645187891,1.21875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.2679511130683796,-0.003476727465842387,-0.004936076009537411,0.0014593485436950253,0.00015218445704570633,0.00017248644451464142,0.00017248644451464142,4.3374767821980464e-05,3.474593333615973,1.3636238411106183e-07
anticyclonic,0.5,120.0,106779.67088530859,1.28125,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.1960579662801674,-0.00111441498299308,-0.0038800673942055676,0.0027656524112124863,9.719601735522716e-05,0.00013460833835714532,0.00013460833835714532,4.091540758498835e-05,3.6527776071347406,1.1390728262115515e-07
anticyclonic,0.5,120.0,111988.43531873828,1.34375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.1192032108834087,0.0010950967310285726,-0.0027573036274081766,0.003852400358436749,4.5549231211756914e-05,9.951744819734565e-05,9.951744819734565e-05,3.8286317916631604e-05,3.8309618806535086,8.294111394254351e-08
anticyclonic,0.5,120.0,117197.19975216797,1.40625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,1.043049393215904,0.003353308188988397,-0.0015183046860398094,0.004871612875028207,-9.7019269157195e-06,5.988735993396299e-05,5.988735993396299e-05,3.568120631095465e-05,4.009146154172277,4.770586366192099e-08
anticyclonic,0.5,120.0,122405.96418559765,1.46875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.9503835460683783,0.005542810515825704,-0.00023887559896052229,0.005781686114786226,-6.033610867768846e-05,2.340578300148981e-05,2.340578300148981e-05,3.251124213518733e-05,4.187330427691045,1.3833206304724007e-08
anticyclonic,0.5,120.0,127614.72861902734,1.53125,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.8794911430652126,0.007338678925708627,0.0007945846091859109,0.006544094316522716,-0.00010252648129367606,-7.65979249020563e-06,-7.65979249020563e-06,3.0086115891034768e-05,4.365514701209812,-1.7271959854407164e-08
anticyclonic,0.5,120.0,132823.49305245702,1.59375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.8139082281127743,0.008870799282421732,0.0016917524603641512,0.007179046822057583,-0.00014164872442966442,-3.656326674182092e-05,-3.656326674182092e-05,2.7842619529202013e-05,4.54369897472858,-4.2799781330469923e-08
anticyclonic,0.5,120.0,138032.25748588672,1.65625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.7348482050236977,0.010157431933434671,0.0024857569574945897,0.007671674975940081,-0.00017300969612325313,-5.9922618843267185e-05,-5.9922618843267185e-05,2.513809085286323e-05,4.721883248247348,-6.49084007224868e-08
anticyclonic,0.5,120.0,143241.0219193164,1.71875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.6829468839191373,0.011092651469430507,0.0030694909885458557,0.008023160480884653,-0.0001971841458520925,-7.803365113821959e-05,-7.803365113821959e-05,2.336262196501585e-05,4.900067521766116,-8.417761207949291e-08
anticyclonic,0.5,120.0,148449.7863527461,1.7812500000000002,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.6313332390904748,0.011627054881761694,0.00339987299452096,0.008227181887240734,-0.00021670671450280652,-9.360783463815235e-05,-9.360783463815235e-05,2.159699406515796e-05,5.078251795284884,-1.010744805343989e-07
anticyclonic,0.5,120.0,153658.55078617577,1.8437499999999998,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.600599542449922,0.011866648939342061,0.0035439866768451514,0.008322662262496913,-0.00023407723508245534,-0.00010837179843045764,-0.00010837179843045764,2.0545638896685255e-05,5.256436068803651,-1.1975809459779628e-07
anticyclonic,0.5,120.0,158867.31521960546,1.90625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.5873567453620804,0.011724446081478256,0.003446170036989533,0.00827827604448872,-0.00024974914793774285,-0.00012308667262925853,-0.00012308667262925853,2.0092622023180803e-05,5.434620342322419,-1.3526383567973457e-07
anticyclonic,0.5,120.0,164076.07965303515,1.96875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.571216903941724,0.01116307642253965,0.0030763355007201966,0.008086740921819454,-0.0002601349203469686,-0.00013480969732761975,-0.00013480969732761975,1.954050146657872e-05,5.6128046158411875,-1.4891470399435176e-07
anticyclonic,0.5,120.0,169284.84408646484,2.03125,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.5870825896312969,0.010142497667844511,0.002444854995092186,0.007697642672752323,-0.00026627273101483505,-0.00014466707360663176,-0.00014466707360663176,2.0083243553421806e-05,5.790988889359955,-1.5886546175270656e-07
anticyclonic,0.5,120.0,174493.60851989454,2.09375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.591902507624557,0.008969742419090938,0.0017262443214382643,0.007243498097652673,-0.00027085668753450647,-0.00015512839019402331,-0.00015512839019402331,2.024812595442599e-05,5.9691731628787235,-1.721638450212137e-07
anticyclonic,0.5,120.0,179702.37295332423,2.15625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.6196828226499637,0.007655368065252861,0.000917184885666086,0.0067381831795867726,-0.00027387117053539236,-0.00016416143615742367,-0.00016416143615742367,2.1198450223105822e-05,6.147357436397491,-1.843005018553572e-07
anticyclonic,0.5,120.0,184911.1373867539,2.21875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.658819754102147,0.0061215741588305835,-4.20536153506442e-05,0.0061636277741812275,-0.00027789695744395525,-0.00017458720018557745,-0.00017458720018557745,2.253726786166226e-05,6.3255417099162585,-1.9684268032773384e-07
anticyclonic,0.5,120.0,190119.9018201836,2.28125,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.6961600418863674,0.0044745305947750565,-0.000976123195299998,0.005450653790075056,-0.0002795213162188521,-0.00018547945500862022,-0.00018547945500862022,2.381462492720959e-05,6.503725983435026,-2.0184520043073426e-07
anticyclonic,0.5,120.0,195328.66625361328,2.34375,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.738174531248274,0.002623182738631546,-0.0021264249658962705,0.004749607704527816,-0.00027035580572617107,-0.00018589379262513395,-0.00018589379262513395,2.525187964661413e-05,6.6819102569537945,-1.9814258897598375e-07
anticyclonic,0.5,120.0,200537.43068704297,2.40625,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.7615654658414481,0.0008546617489409149,-0.0032251326693499803,0.004079794418290892,-0.0002636737868132178,-0.0001864044745787079,-0.0001864044745787079,2.6052049579556444e-05,6.860094530472562,-1.9354590566059568e-07
anticyclonic,0.5,120.0,205746.19512047266,2.46875,14.109587045852638,0.010996640793463,14.109591331098194,streamfunction_dz,0.7874727565616707,-0.0009865637844825579,-0.004660224540664938,0.0036736607561823793,-0.0002499778647236002,-0.00017565166488892414,-0.00017565166488892414,2.6938300404453668e-05,7.03827880399133,-1.776219515387748e-07
anticyclonic,0.5,133.07582092285156,2604.3822167148437,0.03125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.0011970475167625999,-0.00046998050084642997,-5.740571734590527e-34,-0.00046998050084643035,4.535327816900041e-05,5.253121298327918e-06,5.253121298327918e-06,1.6214232332565302e-07,0.3527684386232317,-7.935644572714713e-09
anticyclonic,0.5,133.07582092285156,7813.146650144531,0.09375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.00951977296666168,-0.0002412282339381758,0.0005561742098632647,-0.0007974024438014398,0.0001327285455519665,7.15294912802863e-05,7.15294912802863e-05,1.2894710399816066e-06,1.0583053158696951,5.823544954056698e-08
anticyclonic,0.5,133.07582092285156,13021.911083574218,0.15625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.030223663249830914,-0.0002573026601816227,0.0010631156414669595,-0.0013204183016485827,0.0002410192468930011,0.00013928826396353685,0.00013928826396353685,4.093851672649701e-06,1.7638421931161583,1.1643565206268169e-07
anticyclonic,0.5,133.07582092285156,18230.675517003907,0.21875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.06417022405804673,-0.0003153143889656275,0.0014729251361907496,-0.001788239525156377,0.00034748636922602447,0.00020629294337191743,0.00020629294337191743,8.691976777362036e-06,2.469379070362622,1.7217715458323022e-07
anticyclonic,0.5,133.07582092285156,23439.439950433592,0.28125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.11876703793337441,-0.00045609170564712254,0.0017431849955887304,-0.0021992767012358532,0.00044880380823318893,0.0002699599203365897,0.0002699599203365897,1.6087217253584094e-05,3.174915947609085,2.2691048024634112e-07
anticyclonic,0.5,133.07582092285156,28648.20438386328,0.34375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.1736397027121095,-0.0006440647249726648,0.0018597772069045748,-0.0025038419318772396,0.0005416831501969557,0.00032840258357134635,0.00032840258357134635,2.3519822250214595e-05,3.8804528248555488,2.795656050073472e-07
anticyclonic,0.5,133.07582092285156,33856.96881729297,0.40625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.22801437880201111,-0.0008314777208024073,0.0018333397089391264,-0.0026648174297415343,0.0006255711624804843,0.00038185369606740996,0.00038185369606740996,3.0884973748244036e-05,4.585989702102012,3.272799604774801e-07
anticyclonic,0.5,133.07582092285156,39065.73325072265,0.46874999999999994,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.28944543395102185,-0.0009885505085180768,0.0016821042735552139,-0.0026706547820732904,0.0006992373512968154,0.00042909884113228317,0.00042909884113228317,3.920592497760306e-05,5.291526579348475,3.669851895880894e-07
anticyclonic,0.5,133.07582092285156,44274.497684152346,0.53125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.3631835863095195,-0.0011341097694858178,0.001425560718212004,-0.0025596704876978227,0.0007614839326835484,0.0004694787286060038,0.0004694787286060038,4.9193895524906686e-05,5.997063456594939,3.9814823508095163e-07
anticyclonic,0.5,133.07582092285156,49483.26211758203,0.59375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.45618327728339164,-0.0012486468695070323,0.0011006636242138939,-0.002349310493720926,0.0008123098419611908,0.0005027678396814055,0.0005027678396814055,6.179087747584282e-05,6.702600333841402,4.234607587803327e-07
anticyclonic,0.5,133.07582092285156,54692.02655101172,0.65625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.5565058486416584,-0.0012558657145600928,0.0007452460359176372,-0.002001111750477731,0.000847777052660961,0.0005258241826109907,0.0005258241826109907,7.53797572606868e-05,7.408137211087865,4.426815902497991e-07
anticyclonic,0.5,133.07582092285156,59900.7909844414,0.71875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.649958190880985,-0.001054119543981144,0.000418763375625112,-0.001472882919606256,0.0008659001530377431,0.0005376752434371017,0.0005376752434371017,8.803805167149553e-05,8.113674088334328,4.524034373724749e-07
anticyclonic,0.5,133.07582092285156,65109.555417871095,0.78125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.7454343267715318,-0.0006184778462527857,0.00017384543455346198,-0.0007923232808062481,0.0008662791188671929,0.0005379926311968083,0.0005379926311968083,0.0001009704727146605,8.819210965580792,4.4986512830085525e-07
anticyclonic,0.5,133.07582092285156,70318.31985130078,0.84375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.8442771219346464,3.646288546438824e-05,3.37766813793629e-05,2.686204085025612e-06,0.0008477238337924461,0.0005258412451680895,0.0005258412451680895,0.00011435891404829508,9.524747842827255,4.346891065770799e-07
anticyclonic,0.5,133.07582092285156,75527.08428473047,0.9062500000000001,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.9501046703548683,0.0008823037907747396,9.2235961889484e-06,0.000873080194585792,0.0008139720724094633,0.00050376284692729,0.00050376284692729,0.00012869345326451556,10.230284720073719,4.1128598354716053e-07
anticyclonic,0.5,133.07582092285156,80735.84871816015,0.96875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.0553492198348733,0.001940044974253182,0.00011288459685080561,0.001827160377402378,0.0007667614858216159,0.00047244705953458703,0.00047244705953458703,0.00014294902418470813,10.935821597320182,3.817856338800311e-07
anticyclonic,0.5,133.07582092285156,85944.61315158985,1.03125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.148406113735318,0.003173237854546744,0.00034147154744361977,0.002831766307103124,0.0007080429580292473,0.0004333130571925877,0.0004333130571925877,0.00015555375437895593,11.641358474566646,3.467258924553974e-07
anticyclonic,0.5,133.07582092285156,91153.37758501952,1.09375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.2291332171066323,0.004527905012327598,0.0006775703778373672,0.0038503346344902307,0.0006394183830403417,0.00038764909503908245,0.00038764909503908245,0.00016648839140270152,12.346895351813108,3.062873781811613e-07
anticyclonic,0.5,133.07582092285156,96362.14201844922,1.15625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.302129570066318,0.005845167792429655,0.0010511283833643343,0.00479403940906532,0.0005591240410278783,0.0003322693151175495,0.0003322693151175495,0.00017637588383507597,13.052432229059573,2.6562987771368064e-07
anticyclonic,0.5,133.07582092285156,101570.90645187891,1.21875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.3115244491971374,0.006976020082968608,0.0013922775378702233,0.005583742545098387,0.0004675079480261715,0.00027172566866406905,0.00027172566866406905,0.00017764843777157678,13.757969106306037,2.3363673547893417e-07
anticyclonic,0.5,133.07582092285156,106779.67088530859,1.28125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.2245898710705487,0.007991642596893741,0.0017231705387260792,0.006268472058167661,0.0003856252361723565,0.00022246478995166977,0.00022246478995166977,0.00016587298669098606,14.463505983552498,2.0174202737570422e-07
anticyclonic,0.5,133.07582092285156,111988.43531873828,1.34375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.1510822092624122,0.008686106016687473,0.0019771638487432663,0.006708942167944208,0.00030626895531110865,0.00017658297003878953,0.00017658297003878953,0.00015591623651949613,15.169042860798962,1.601128798850469e-07
anticyclonic,0.5,133.07582092285156,117197.19975216797,1.40625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,1.0660248215237178,0.009314161440939195,0.0022393384158322723,0.007074823025106921,0.0002212225597930251,0.0001259034838842379,0.0001259034838842379,0.00014439505438525513,15.874579738045426,1.1420945853124242e-07
anticyclonic,0.5,133.07582092285156,122405.96418559765,1.46875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.9716924930026335,0.009849200993591767,0.002489407470987896,0.007359793522603869,0.0001401352258739932,7.752943859389087e-05,7.752943859389087e-05,0.00013161756418796268,16.58011661529189,6.593835629959219e-08
anticyclonic,0.5,133.07582092285156,127614.72861902734,1.53125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.9118123524709865,0.010245509707738215,0.0026657294379135383,0.007579780269824678,7.289223414250086e-05,3.911298831498137e-05,3.911298831498137e-05,0.0001235066872420533,17.28565349253835,2.9155745975958103e-08
anticyclonic,0.5,133.07582092285156,132823.49305245702,1.59375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.8376803603116952,0.010496523227621776,0.0027998992554426785,0.007696623972179096,9.435432271246516e-06,2.0542919796584883e-06,2.0542919796584883e-06,0.00011346537035767904,17.991190369784814,-2.848994904272426e-09
anticyclonic,0.5,133.07582092285156,138032.25748588672,1.65625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.7592971270807101,0.01059999380843273,0.0028605106732542715,0.007739483135178459,-4.6893924832512845e-05,-3.0917437463998636e-05,-3.0917437463998636e-05,0.00010284821492493527,18.69672724703128,-3.635164597344822e-08
anticyclonic,0.5,133.07582092285156,143241.0219193164,1.71875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.7086806644383866,0.010499789353957836,0.0027953089130181626,0.007704480440939674,-9.412223347444275e-05,-5.825245889520512e-05,-5.825245889520512e-05,9.59921204621621e-05,19.402264124277742,-6.484489285746977e-08
anticyclonic,0.5,133.07582092285156,148449.7863527461,1.7812500000000002,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6652380654985621,0.010141517570265405,0.002561737987274509,0.007579779582990896,-0.000134213791603342,-8.136239960765206e-05,-8.136239960765206e-05,9.010773924523448e-05,20.10780100152421,-8.811030542017218e-08
anticyclonic,0.5,133.07582092285156,153658.55078617577,1.8437499999999998,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6312029744387601,0.009509613401210919,0.002115558568256897,0.007394054832954024,-0.00017076962884320093,-0.00010350794058441825,-0.00010350794058441825,8.549762255248927e-05,20.813337878770668,-1.1083463178687619e-07
anticyclonic,0.5,133.07582092285156,158867.31521960546,1.90625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6144661430152589,0.008654338783917795,0.0015179854773647518,0.0071363533065530406,-0.00020050083350874536,-0.00012258204409168003,-0.00012258204409168003,8.323058745645935e-05,21.51887475601713,-1.3059775825125926e-07
anticyclonic,0.5,133.07582092285156,164076.07965303515,1.96875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.5988844269520165,0.00754979980857151,0.0007514663925578679,0.006798333416013643,-0.0002197800666477271,-0.000134421719196805,-0.000134421719196805,8.1120014894789e-05,22.224411633263596,-1.4524799619486802e-07
anticyclonic,0.5,133.07582092285156,169284.84408646484,2.03125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6139400266655053,0.006181503522748572,-0.0001591340214934446,0.006340637544242016,-0.00022798069922995266,-0.0001402819739786527,-0.0001402819739786527,8.315932401361843e-05,22.92994851051006,-1.5073546995535834e-07
anticyclonic,0.5,133.07582092285156,174493.60851989454,2.09375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6182589407231828,0.004644193145831505,-0.0012027004643318383,0.005846893610163345,-0.0002414767316139953,-0.0001521315929092938,-0.0001521315929092938,8.374432899441448e-05,23.635485387756525,-1.6344478081025185e-07
anticyclonic,0.5,133.07582092285156,179702.37295332423,2.15625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6411327728719423,0.002975674303124549,-0.0023494728175832836,0.005325147120707833,-0.00025213614466519803,-0.0001623229682909094,-0.0001623229682909094,8.684263230821385e-05,24.341022265002987,-1.7702798735833622e-07
anticyclonic,0.5,133.07582092285156,184911.1373867539,2.21875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.6766499334575999,0.0012130286394478815,-0.0035368330230999977,0.00474986166254788,-0.00026146727005000865,-0.00017261157768810835,-0.00017261157768810835,9.16534980880983e-05,25.046559142249446,-1.867264938928106e-07
anticyclonic,0.5,133.07582092285156,190119.9018201836,2.28125,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.7076275605529845,-0.0005654651552361664,-0.004664587380211505,0.004099122224975338,-0.00026694260085307204,-0.00018209277439441078,-0.00018209277439441078,9.584947557272264e-05,25.752096019495912,-1.9002446294315842e-07
anticyclonic,0.5,133.07582092285156,195328.66625361328,2.34375,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.748392767117756,-0.002270357158627755,-0.00574546652193075,0.003475109363302994,-0.0002625873361296327,-0.0001831029035004147,-0.0001831029035004147,0.00010137119898863036,26.457632896742375,-1.8529162037307732e-07
anticyclonic,0.5,133.07582092285156,200537.43068704297,2.40625,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.7661195441250287,-0.003960384803594017,-0.006823403801860905,0.002863018998266888,-0.0002562841357666469,-0.00018096093207467948,-0.00018096093207467948,0.00010377232406410636,27.16316977398884,-1.7808590785472078e-07
anticyclonic,0.5,133.07582092285156,205746.19512047266,2.46875,14.640399958678003,-0.4504442593112017,14.64732777611006,streamfunction_dz,0.7866713090236487,-0.0053673952178921345,-0.0078991358741271,0.0025317406562349667,-0.00023185195502615954,-0.00016091387719197945,-0.00016091387719197945,0.00010655609902912782,27.868706651235303,-1.6227854052826307e-07
anticyclonic,0.5,147.40625,2604.3822167148437,0.03125,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.0015830287896824958,-0.00023105220377114585,2.7310114061919216e-34,-0.00023105220377114577,-3.903082614991457e-05,6.657469415191025e-06,6.657469415191025e-06,2.0158774097374725e-07,0.3316500186993099,-9.673544157978429e-09
anticyclonic,0.5,147.40625,7813.146650144531,0.09375,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.012086739565391816,0.0005344502205859335,0.0009645727637349505,-0.00043012254314901677,-8.643594404462572e-05,-1.7552969020616973e-05,-1.7552969020616973e-05,1.5391624843500403e-06,0.9949500560979296,-2.913537198545665e-08
anticyclonic,0.5,147.40625,13021.911083574218,0.15625,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.03634010780046521,0.001137142696801071,0.0018477307197795126,-0.0007105880229784413,-0.00015163096259552424,-3.7306316938611896e-05,-3.7306316938611896e-05,4.627660776597458e-06,1.6582500934965492,-5.536673262791726e-08
anticyclonic,0.5,147.40625,18230.675517003907,0.21875,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.07480743491581555,0.0016659825771988806,0.0026103223131569283,-0.0009443397359580477,-0.00021325078678494742,-5.506429986645388e-05,-5.506429986645388e-05,9.526208184593088e-06,2.321550130895169,-8.069231600610061e-08
anticyclonic,0.5,147.40625,23439.439950433592,0.28125,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.1316102362415171,0.0021082630706022883,0.003235880308271843,-0.0011276172376695538,-0.0002707949970638258,-7.149865686620204e-05,-7.149865686620204e-05,1.6759651110495527e-05,2.9848501682937885,-1.0258859735126544e-07
anticyclonic,0.5,147.40625,28648.20438386328,0.34375,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.18989310826602765,0.002484629526420642,0.00371252895929287,-0.0012278994328722274,-0.000323250317017696,-8.613577616087165e-05,-8.613577616087165e-05,2.4181570778323922e-05,3.6481502056924087,-1.2016672670497147e-07
anticyclonic,0.5,147.40625,33856.96881729297,0.40625,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.2490217872456016,0.0028175301796723095,0.004020011727418526,-0.0012024815477462167,-0.00036796317490666046,-9.76344424018193e-05,-9.76344424018193e-05,3.171119809776446e-05,4.311450243091028,-1.3498665925214103e-07
anticyclonic,0.5,147.40625,39065.73325072265,0.46874999999999994,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.31508237223440566,0.0031069705754580897,0.004152979641059841,-0.0010460090656017515,-0.0004048775859322898,-0.00010617218579331598,-0.00010617218579331598,4.0123555587465074e-05,4.974750280489648,-1.4817424514549694e-07
anticyclonic,0.5,147.40625,44274.497684152346,0.53125,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.3902502450180429,0.0033212448378648436,0.004119278846922775,-0.0007980340090579289,-0.00043375210932955016,-0.00011218644285787873,-0.00011218644285787873,4.9695663035551746e-05,5.638050317888268,-1.6051202731939735e-07
anticyclonic,0.5,147.40625,49483.26211758203,0.59375,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.48191402320786864,0.0034953669849047964,0.00396837408708123,-0.0004730071021764317,-0.000456203413788511,-0.00011693689182067346,-0.00011693689182067346,6.136840966836047e-05,6.301350355286887,-1.7177958802207655e-07
anticyclonic,0.5,147.40625,54692.02655101172,0.65625,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.5854670216619297,0.0036743694440160056,0.0037227722696041186,-4.8402825588112585e-05,-0.000475103241587545,-0.00012292134011570026,-0.00012292134011570026,7.455516607194991e-05,6.964650392685507,-1.8047809522361681e-07
anticyclonic,0.5,147.40625,59900.7909844414,0.71875,15.382347229360905,0.0526487308908771,15.38243732876853,streamfunction_dz,0.6793634766087475,0.003920129302928957,0.0034080819275659592,0.0005120473753629965,-0.0004892118812492051,-0.00012919465271390117,-0.00012919465271390117,8.651222861025578e-05,7.627950430084127,-1.8774674532476945e-07
